Student ID,Age,Gender,High School GPA,University - Ranking,University - GPA,Field of Study,Internships Completed,Projects Completed,Certifications,Job Offers,Starting Salary,Current Job Level,Entrepreneurship
S00656,27,Female,2.65,92,3.85,Computer Science,1,0,4,0,35600,Entry,No
S00821,19,Male,3.78,812,2.5,Medicine,0,6,5,4,28400,Entry,Yes
S00885,23,Male,3.4,178,3.11,Medicine,2,5,2,5,44000,Mid,No
S00959,18,Male,3.55,147,3.84,Engineering,1,1,5,5,63000,Entry,No
S01033,23,Male,2.88,186,3.53,Arts,0,0,1,4,66900,Mid,No
S02065,22,Female,2,923,2.56,Business,2,6,0,1,50700,Entry,No
S02115,22,Male,3.88,510,3.68,Business,4,1,2,0,41800,Entry,No
S02557,26,Male,3.42,256,2.33,Engineering,0,0,5,0,52600,Mid,No
S02982,18,Female,2.49,156,3.73,Engineering,2,8,5,2,51900,Mid,No
S03329,20,Female,2.69,158,3.81,Law,2,0,5,3,62300,Mid,Yes
S04977,19,Female,3.08,352,2.16,Computer Science,0,8,0,0,25000,Entry,No
S00302,20,Female,3.43,133,2.99,Arts,0,3,0,3,62100,Entry,No
S00367,23,Female,3.41,730,3.69,Computer Science,0,1,1,0,71900,Entry,No
S00399,18,Female,2.94,883,3.7,Mathematics,1,8,4,0,61800,Entry,No
S03360,22,Male,2.6,321,3.43,Arts,4,4,1,5,67500,Mid,Yes
S03848,24,Male,2.03,637,3.09,Business,0,7,4,4,32500,Mid,No
S04038,29,Male,3,773,2.65,Computer Science,3,1,0,5,64100,Entry,No
S00429,20,Male,2.71,232,3.8,Engineering,1,0,4,3,83100,Mid,No
S04173,18,Female,2.58,804,3.94,Engineering,2,3,0,5,44000,Senior,No
S04204,27,Male,3.31,602,3.39,Engineering,1,3,4,0,75300,Mid,No
S00689,26,Male,3.64,777,2.37,Engineering,1,3,2,5,57200,Entry,No
S02620,24,Female,2.55,788,2.74,Computer Science,4,6,3,0,30700,Entry,No
S02859,26,Male,3.33,796,3.53,Arts,1,3,1,4,40800,Entry,Yes
S03208,24,Female,2.32,600,2.79,Medicine,2,9,2,3,37100,Senior,No
S03559,21,Female,3.58,883,3.86,Business,1,5,3,4,43800,Entry,No
S03821,26,Female,2.7,261,3.43,Arts,2,1,2,5,48000,Entry,No
S04163,20,Female,3.98,949,3.18,Medicine,2,4,1,0,30400,Entry,No
S04970,29,Female,3.72,965,3.42,Medicine,3,3,1,1,51400,Mid,No
S02328,18,Male,3.05,1000,4,Mathematics,4,2,2,2,56900,Entry,No
S03097,18,Female,3.53,43,2.82,Mathematics,3,8,5,4,65300,Mid,No
S03236,19,Male,3.7,187,2.69,Medicine,2,3,0,4,35500,Senior,No
S03278,18,Male,3.83,561,3.09,Medicine,2,4,4,4,52800,Senior,No
S03377,21,Female,2.62,975,3.15,Mathematics,0,0,2,5,68500,Mid,Yes
S03452,29,Female,3.72,519,2.6,Medicine,0,2,3,3,75200,Entry,Yes
S03456,25,Male,3.02,529,3.27,Medicine,0,2,2,0,57800,Mid,No
S03631,29,Male,3.38,656,2.72,Arts,2,7,3,5,31400,Senior,No
S04687,18,Female,3.89,201,3.71,Law,2,1,4,3,32100,Entry,Yes
S01187,27,Male,2.01,849,2.25,Business,1,7,3,2,25000,Entry,No
S01425,29,Male,2.28,890,3.23,Mathematics,0,8,4,0,89600,Mid,No
S02394,27,Female,2.39,702,2.29,Arts,2,9,0,3,30800,Mid,No
S03605,25,Male,3.4,856,2.06,Computer Science,2,1,5,3,57200,Senior,No
S04147,19,Female,3.02,494,3.08,Mathematics,2,3,5,4,53500,Mid,No
S04246,28,Male,2.2,366,3.91,Engineering,0,3,1,1,57200,Entry,No
S04921,20,Female,2.85,578,2.6,Business,4,0,4,1,25000,Entry,No
S00082,19,Male,2.34,143,3.69,Mathematics,1,6,4,2,37900,Entry,No
S01152,22,Female,3.25,629,2.1,Mathematics,4,4,5,3,69900,Mid,Yes
S02356,20,Male,3.87,575,2.84,Medicine,0,1,4,1,74000,Entry,No
S02564,19,Male,3.01,162,3.17,Business,2,5,2,0,63800,Senior,No
S03221,22,Male,3.37,633,3.1,Mathematics,2,5,1,4,31000,Entry,No
S03915,23,Male,3.27,975,2.46,Law,1,3,0,3,53900,Mid,No
S04622,18,Female,2.43,587,2.93,Business,0,4,1,5,31800,Entry,Yes
S04917,26,Female,2.63,315,3.95,Engineering,2,7,1,1,38500,Entry,No
S00525,22,Male,3.76,804,3.8,Medicine,1,6,4,4,30300,Entry,Yes
S00668,26,Male,3.47,116,2.5,Business,4,3,2,0,35700,Entry,No
S01369,20,Female,3.41,108,3.38,Law,0,4,4,1,55700,Senior,No
S02985,22,Male,3.76,200,2.62,Arts,4,4,1,4,63000,Entry,No
S03348,21,Female,2.81,170,3.33,Business,4,5,5,2,47800,Mid,No
S04124,25,Male,2.93,755,2.92,Mathematics,0,0,4,3,25000,Entry,No
S00569,27,Female,3.3,178,3.34,Mathematics,1,5,1,0,44300,Senior,No
S01448,29,Male,2.61,953,2.15,Mathematics,1,4,4,0,65300,Entry,No
S01608,29,Male,2,432,2.96,Engineering,3,8,5,2,46400,Entry,No
S03275,28,Male,3.56,624,3.07,Engineering,3,5,2,5,61900,Entry,No
S03891,22,Female,3.19,9,3.09,Business,2,1,5,5,53200,Entry,No
S04842,26,Female,2.56,516,3.55,Law,3,5,2,5,61700,Mid,Yes
S04935,25,Male,3.35,53,2.49,Engineering,3,5,4,2,51800,Mid,Yes
S00075,23,Female,3.16,718,3.78,Mathematics,4,1,5,5,25000,Executive,No
S00875,22,Female,2.55,398,3.52,Business,1,7,1,5,25000,Mid,No
S01218,27,Female,3.44,609,3.06,Engineering,4,2,1,4,62000,Entry,Yes
S01783,26,Female,3.31,466,3.18,Computer Science,3,3,1,5,37500,Entry,No
S02023,21,Male,3.91,164,2.74,Computer Science,3,5,0,4,27000,Mid,Yes
S03232,29,Female,2.17,564,3.09,Engineering,1,9,0,5,63300,Mid,No
S04224,28,Female,2.81,981,3.39,Computer Science,0,0,0,2,25000,Entry,No
S04426,22,Male,3.85,205,3.09,Arts,2,2,1,5,61400,Mid,No
S04597,23,Female,2.99,60,3.5,Business,4,6,2,0,45900,Executive,No
S04776,23,Male,3.25,41,3.98,Arts,3,0,4,2,63700,Entry,No
S00891,26,Female,3.81,760,2.6,Medicine,2,6,2,2,43300,Entry,No
S01605,29,Female,3.83,668,2.02,Business,1,4,0,5,66200,Entry,No
S02481,22,Female,3.92,375,3.22,Law,0,6,1,4,75100,Entry,No
S04335,22,Female,3.44,250,3.65,Computer Science,0,5,1,2,77400,Mid,No
S00584,18,Male,2.64,648,3.6,Business,1,1,0,4,49400,Entry,Yes
S00928,18,Female,3.78,985,3.78,Business,0,6,0,5,57600,Entry,No
S00988,28,Female,3.64,71,2.4,Medicine,3,4,5,5,58300,Entry,No
S02452,25,Female,3.21,219,3.54,Engineering,2,6,3,1,25000,Senior,Yes
S03295,20,Female,3.75,830,2.52,Mathematics,4,0,4,0,36700,Entry,No
S03721,20,Female,2.8,640,2.52,Law,3,8,1,3,60800,Mid,No
S01505,22,Female,3.12,992,2.3,Mathematics,2,3,5,1,25000,Mid,No
S01919,26,Male,3.08,269,2.69,Engineering,3,4,0,0,50700,Entry,No
S02022,25,Male,2.51,960,2.34,Law,4,5,3,0,33400,Mid,No
S02687,25,Female,2.08,243,2.09,Business,2,8,3,4,33700,Senior,No
S02997,21,Male,2.92,456,3.43,Mathematics,4,3,0,4,44900,Mid,Yes
S03019,25,Female,2.71,930,2.61,Engineering,4,6,5,1,39000,Senior,No
S03426,21,Male,2.82,227,3.95,Business,1,1,4,4,89100,Entry,No
S03834,26,Male,2.23,641,2.26,Medicine,2,3,2,5,41900,Entry,No
S04131,26,Male,3.97,881,3.52,Arts,4,4,4,4,53300,Entry,No
S04170,28,Male,3.21,290,2.8,Mathematics,1,8,3,4,40400,Mid,No
S04871,18,Female,3.06,206,3.46,Law,0,8,1,5,39400,Senior,Yes
S00548,25,Female,3.31,931,3.79,Law,4,8,5,4,64600,Entry,No
S01168,20,Male,3.82,290,2.5,Mathematics,3,3,2,3,60200,Entry,No
S01714,28,Female,2.67,558,2.43,Medicine,1,3,0,1,29900,Senior,No
S02736,23,Male,3.89,300,3.73,Business,4,9,4,3,68800,Mid,No
S03047,24,Male,3.89,920,3.4,Law,2,1,1,2,60600,Mid,No
S03597,29,Female,2.13,944,2.82,Law,1,8,1,0,64400,Mid,Yes
S04531,25,Male,2.7,615,2.79,Computer Science,0,7,5,5,61100,Mid,No
S00298,26,Female,2.7,739,3.79,Law,0,1,1,0,81500,Mid,Yes
S00311,18,Female,2.84,30,2.14,Law,4,5,2,3,68900,Mid,Yes
S00716,19,Male,2.15,528,3.57,Medicine,4,6,3,5,60000,Entry,Yes
S01336,18,Female,2.4,909,3.93,Arts,0,5,5,2,35500,Entry,Yes
S01971,24,Male,2.77,84,3.32,Computer Science,1,3,0,2,35500,Mid,No
S02243,29,Female,3.48,677,3.94,Business,2,3,4,2,25000,Entry,No
S02250,23,Male,2.32,885,2.05,Computer Science,3,4,5,1,61000,Entry,No
S02457,22,Female,2.37,987,3.1,Medicine,0,9,4,4,56600,Mid,No
S03060,24,Female,3.18,970,2.7,Business,1,4,3,2,25500,Mid,No
S03895,20,Female,2.62,13,2.16,Mathematics,4,8,5,0,57300,Entry,No
S03957,29,Male,2.63,984,2.81,Medicine,3,6,3,2,44000,Mid,No
S04127,28,Male,2.92,300,2.92,Medicine,1,5,0,4,76500,Entry,No
S04651,20,Female,2.89,569,3.82,Law,4,0,5,5,57400,Mid,No
S04674,27,Female,2.65,290,3.09,Business,1,1,5,4,45500,Entry,No
S04912,23,Female,2.34,824,2.5,Mathematics,3,6,0,0,29800,Mid,No
S01062,19,Female,3.66,494,2.09,Business,0,2,3,2,54900,Mid,No
S02734,22,Male,3.46,838,2.7,Medicine,3,8,4,3,41600,Mid,No
S03576,22,Male,3.87,816,3.09,Medicine,4,7,2,1,41000,Entry,Yes
S03617,25,Male,3.75,105,3.58,Arts,1,4,0,2,47200,Mid,No
S03776,24,Male,3.75,982,2.48,Computer Science,4,5,1,0,58000,Mid,No
S03969,18,Female,3.22,104,3.54,Business,3,1,4,3,39800,Entry,Yes
S04176,25,Female,2.7,935,3.03,Mathematics,0,3,3,3,83100,Mid,No
S04829,21,Female,3.41,612,3.32,Law,3,4,1,3,63400,Mid,Yes
S01550,24,Male,3.01,11,3.41,Engineering,2,1,2,4,41600,Mid,No
S02389,20,Male,3.6,912,2.3,Mathematics,1,9,5,3,36200,Mid,No
S03228,19,Female,3.68,683,2.19,Arts,3,0,4,5,28600,Mid,No
S03708,28,Male,3.74,751,3.22,Engineering,3,9,2,0,60900,Mid,No
S03730,22,Male,2.62,256,2.84,Mathematics,0,9,1,0,53100,Executive,No
S04612,22,Male,3.94,258,2.09,Computer Science,0,2,4,4,51400,Entry,No
S01709,19,Male,3.53,347,2.17,Law,0,1,0,4,64200,Senior,No
S02280,28,Male,3.65,801,2.71,Law,3,2,4,5,58200,Entry,Yes
S02404,21,Male,3.96,195,3.32,Business,1,6,4,2,53200,Mid,No
S03352,29,Female,3.16,972,3.25,Mathematics,3,8,2,3,61800,Entry,No
S03468,18,Male,2.1,711,2.12,Medicine,2,8,1,0,54000,Mid,No
S03614,25,Male,3.84,277,2.79,Engineering,4,9,3,4,30300,Mid,No
S00089,25,Male,3.19,572,2.45,Law,2,7,3,5,62100,Senior,No
S01069,28,Male,3.58,686,2.27,Computer Science,1,4,2,5,39800,Mid,No
S01241,27,Male,2.37,148,3.01,Engineering,1,7,1,5,55500,Mid,No
S01502,20,Male,2.4,724,3.53,Mathematics,4,3,2,2,54900,Senior,Yes
S04168,21,Female,2.27,862,3.58,Computer Science,4,6,4,2,64600,Mid,No
S04356,24,Female,2.47,737,2.61,Arts,0,7,2,5,74700,Entry,No
S00839,28,Female,2.96,390,3.22,Engineering,2,6,2,2,54400,Mid,No
S00916,26,Female,2.66,469,3.84,Business,3,0,0,1,45700,Senior,No
S01361,19,Female,3.12,714,3.22,Law,2,8,4,3,54000,Entry,No
S01909,26,Female,2.06,182,3.45,Business,1,9,4,3,57600,Mid,No
S01954,28,Male,2.81,381,2.99,Arts,0,7,3,0,60100,Entry,Yes
S02082,29,Female,3.42,965,3.3,Arts,0,3,0,3,49500,Mid,No
S02255,27,Female,3.5,646,3.97,Mathematics,3,1,2,3,57400,Entry,No
S02368,19,Female,2.49,547,3.03,Arts,4,5,5,2,37700,Mid,No
S01707,28,Female,2.06,682,3.52,Engineering,2,4,4,3,59400,Mid,No
S02534,21,Male,2.51,533,2.59,Mathematics,4,1,4,5,40700,Entry,No
S03052,25,Female,2.01,301,2.91,Medicine,2,7,3,0,72600,Mid,Yes
S03166,25,Male,2.06,399,2.42,Mathematics,3,4,0,0,62200,Mid,Yes
S03262,21,Male,2.51,803,3.7,Mathematics,2,8,5,2,38600,Entry,No
S03755,25,Female,3.5,810,3.81,Medicine,1,6,1,5,36400,Mid,Yes
S04549,25,Male,2.17,372,3.92,Mathematics,1,2,2,5,45100,Entry,No
S04843,22,Female,2.76,224,3.3,Arts,3,5,3,2,45100,Entry,No
S00884,28,Male,3.35,918,2.86,Computer Science,3,5,3,3,38300,Executive,No
S00978,18,Male,3.08,439,2.97,Arts,3,6,1,5,25000,Entry,Yes
S01352,27,Female,2.32,603,2.59,Business,1,4,3,5,57200,Entry,No
S01401,26,Male,3.56,813,3.34,Computer Science,4,1,1,1,50800,Mid,No
S01732,25,Female,3.97,179,3.7,Law,4,9,5,2,50100,Entry,Yes
S02137,23,Male,2.57,861,3.74,Engineering,1,8,3,3,44500,Senior,Yes
S02196,25,Male,2.33,55,2.47,Law,2,9,3,0,52400,Entry,No
S02510,27,Male,3.19,868,3.53,Medicine,2,5,2,0,62400,Executive,No
S04652,19,Male,3.7,347,2.9,Business,2,8,2,1,58500,Entry,No
S00248,19,Female,2.75,182,3.42,Computer Science,3,9,2,4,66100,Entry,No
S00522,27,Male,3.99,149,2.27,Engineering,2,7,5,0,44400,Mid,No
S01892,26,Female,2.6,918,2.17,Engineering,0,3,5,1,45100,Entry,Yes
S02923,18,Male,3.53,147,3.16,Engineering,1,3,4,3,40400,Mid,No
S04387,25,Female,3.28,864,3.45,Mathematics,4,2,5,2,50500,Entry,No
S00474,26,Female,2.82,895,2.33,Mathematics,3,0,0,2,72100,Mid,No
S00552,29,Male,2.94,510,3.42,Computer Science,4,9,1,3,65100,Senior,No
S01383,27,Female,2.63,437,3.19,Engineering,4,5,5,1,69600,Entry,No
S01590,29,Female,2.59,896,3.83,Medicine,1,3,0,0,25000,Entry,Yes
S01781,24,Male,3.18,717,2.37,Mathematics,2,8,2,1,62800,Entry,Yes
S01906,19,Male,2.41,661,3.26,Arts,0,5,5,1,60800,Senior,No
S02081,26,Male,3.58,116,2.04,Medicine,4,2,4,5,35900,Entry,Yes
S02420,26,Male,2.48,679,3.17,Medicine,3,3,5,0,42400,Entry,No
S02611,21,Male,2.01,607,3.62,Medicine,2,9,1,1,61200,Entry,Yes
S03287,23,Male,2.83,75,2.89,Mathematics,2,2,4,1,44000,Entry,Yes
S03565,20,Female,3.58,940,2.72,Law,1,3,1,1,28300,Senior,No
S03923,19,Male,2.39,771,3.82,Medicine,1,4,4,0,60000,Entry,No
S03940,25,Male,3.98,758,3.8,Business,1,3,2,5,60400,Entry,No
S04024,23,Female,3.17,200,2.35,Computer Science,3,3,1,0,64000,Entry,No
S00368,20,Male,2.35,468,3.91,Engineering,3,9,4,0,44100,Mid,Yes
S02091,21,Male,3.77,930,3.25,Engineering,0,3,2,4,42900,Senior,No
S02842,29,Male,3.88,874,2.83,Arts,4,1,5,3,41500,Entry,No
S02874,21,Female,3.39,744,3.35,Law,3,5,3,1,59700,Entry,No
S04094,23,Female,3.74,260,3.24,Engineering,2,0,3,3,67100,Entry,No
S04317,21,Male,2.16,161,2.29,Arts,2,9,0,5,40700,Entry,No
S04828,20,Female,3.13,949,2.19,Law,4,1,3,1,44800,Entry,Yes
S00131,25,Female,2.4,358,3.05,Medicine,1,9,2,4,85500,Entry,No
S02615,24,Female,3.72,237,2.75,Engineering,4,2,0,5,50700,Mid,No
S04810,29,Female,2.35,264,3.95,Engineering,2,3,0,5,55900,Mid,No
S04957,27,Male,2.19,474,2.29,Law,4,0,1,5,40800,Entry,No
S00182,26,Female,2.5,772,3.33,Computer Science,4,9,1,2,67900,Executive,No
S00874,23,Female,2.15,615,2.27,Mathematics,4,8,4,4,41100,Entry,No
S01068,26,Male,3.61,512,2.2,Arts,1,6,4,5,45000,Mid,No
S01292,25,Male,2.26,967,2.34,Medicine,3,6,3,1,74100,Mid,No
S01321,24,Female,2.88,25,3.12,Arts,2,5,4,0,49300,Mid,No
S01548,23,Male,2.74,281,3.53,Business,4,2,2,3,41400,Entry,No
S02511,21,Male,3.29,970,2.01,Computer Science,1,0,4,0,29600,Mid,No
S02673,18,Female,2.49,501,3.04,Mathematics,2,6,4,3,52100,Mid,No
S03682,18,Female,2.01,489,3.48,Arts,3,1,1,0,28000,Entry,No
S04972,23,Male,2.65,729,2.68,Engineering,3,6,4,2,58600,Entry,No
S00251,28,Female,3.83,248,2.75,Mathematics,4,0,4,1,45300,Senior,Yes
S00882,24,Female,2.82,464,3.58,Arts,0,6,1,4,52600,Executive,No
S00930,21,Male,3.47,471,2.81,Medicine,1,2,5,0,54100,Entry,Yes
S01087,18,Female,3.82,449,3.35,Arts,0,1,2,5,40400,Executive,No
S01133,25,Male,3.4,846,3.39,Mathematics,2,5,3,5,43400,Entry,No
S01423,23,Male,3.43,673,2.03,Computer Science,0,4,3,4,43000,Entry,No
S01893,29,Female,2.04,157,3.13,Medicine,1,6,5,1,56100,Mid,Yes
S02124,23,Male,2.65,250,3.59,Medicine,1,1,1,4,60100,Entry,No
S02216,26,Female,2.99,40,3.8,Law,1,5,5,4,42800,Mid,No
S02227,26,Female,3.17,385,2.99,Arts,1,1,3,3,65100,Mid,Yes
S02636,24,Female,2.38,611,2.47,Medicine,2,6,2,2,60400,Mid,Yes
S00044,20,Male,2.94,279,2.1,Mathematics,1,2,4,4,53200,Entry,Yes
S02890,27,Male,3.28,171,2.92,Medicine,3,7,4,3,70900,Mid,Yes
S03345,20,Male,2.54,46,3.47,Business,3,2,2,4,66000,Entry,No
S04736,26,Male,3.35,463,3.34,Business,1,6,0,5,48400,Mid,No
S04755,25,Female,2.08,417,3.06,Medicine,2,5,0,1,36400,Entry,No
S01138,24,Female,2.46,12,3.9,Law,3,0,5,5,37500,Senior,Yes
S01524,25,Male,2.4,456,2.39,Medicine,1,1,4,2,59900,Entry,No
S01842,29,Male,2.94,7,2.47,Business,3,6,4,2,38000,Entry,No
S02581,22,Male,2.75,204,3.72,Medicine,0,6,3,2,25100,Mid,No
S03362,25,Male,4,576,2.58,Arts,3,3,3,4,49900,Mid,No
S03815,29,Female,3.99,786,2.85,Law,3,6,5,0,59600,Mid,No
S04535,28,Male,2.6,778,3.07,Business,3,6,3,5,82400,Mid,No
S00587,19,Female,3.45,483,2.83,Law,2,9,4,5,69100,Mid,No
S01976,27,Male,2.96,416,2.04,Business,3,6,3,0,57500,Senior,No
S02252,28,Male,2.8,607,2.79,Computer Science,2,1,0,5,32400,Entry,No
S02917,19,Male,2.86,224,3.11,Arts,2,3,4,0,44000,Mid,Yes
S00271,25,Male,2.79,743,3.95,Mathematics,0,8,4,0,53200,Senior,No
S04045,18,Female,2.93,106,2.48,Arts,0,3,0,4,44700,Entry,No
S04633,25,Female,3.07,418,3.19,Arts,0,0,5,4,56600,Mid,No
S04994,29,Male,2,860,3.72,Computer Science,1,5,0,1,49700,Entry,No
S00405,24,Female,2.53,660,3.49,Business,2,1,5,2,82300,Entry,No
S00698,25,Male,3.96,126,3.42,Arts,3,0,0,0,50400,Executive,Yes
S01148,21,Female,3.43,133,3.74,Arts,3,0,3,1,63400,Mid,No
S01601,24,Male,2.05,988,2.39,Law,2,8,3,3,53400,Executive,No
S01994,21,Male,3.35,210,3.79,Engineering,3,6,2,1,52500,Entry,No
S02236,22,Male,2.86,841,3.29,Business,2,3,3,5,25000,Entry,No
S02269,22,Female,3.86,720,2.73,Arts,2,2,2,4,68600,Executive,No
S02556,20,Female,3.11,387,2.33,Mathematics,4,2,2,5,70900,Mid,No
S03246,26,Male,2.85,357,3.11,Engineering,1,3,5,3,48000,Mid,No
S03711,20,Male,3.92,68,2.95,Engineering,4,5,4,0,25000,Entry,No
S04445,18,Male,3.79,423,2.62,Law,0,7,5,2,51000,Senior,No
S01060,19,Male,3.37,751,3.12,Arts,1,3,1,3,55700,Entry,No
S02688,22,Female,2.09,219,3.73,Medicine,0,7,2,3,59300,Senior,No
S02934,24,Male,3.26,610,2.04,Computer Science,3,9,5,2,45500,Entry,No
S04206,23,Female,3.96,965,3.55,Computer Science,4,3,2,3,47400,Entry,No
S04303,18,Female,2.94,19,3.44,Medicine,3,6,5,0,38200,Entry,No
S04725,26,Male,3.1,773,3.15,Engineering,4,5,3,0,42500,Entry,No
S00900,22,Female,3.14,276,2.69,Arts,4,7,2,4,46700,Entry,No
S01583,18,Female,2.73,124,2.15,Engineering,0,9,4,1,49400,Entry,No
S01627,18,Male,2.89,848,3.6,Arts,3,6,3,4,50500,Mid,No
S01818,20,Female,3.23,22,3.9,Law,0,8,4,5,54400,Mid,No
S02265,22,Female,2.09,13,2.03,Business,2,1,4,5,53800,Entry,No
S03288,26,Male,2.09,98,3.52,Mathematics,0,2,3,5,32600,Entry,Yes
S03340,26,Male,2.8,415,3.56,Medicine,3,3,1,1,75000,Entry,No
S04421,29,Female,3.12,935,3.76,Arts,2,5,0,3,52600,Mid,No
S04516,21,Female,2.2,91,3.23,Law,3,9,0,2,32500,Mid,No
S04560,25,Male,2.43,593,2.32,Business,3,3,5,5,25000,Mid,No
S00004,25,Male,2.43,170,2.81,Computer Science,3,9,1,1,57400,Mid,No
S02479,18,Female,3.59,29,3.37,Mathematics,1,0,3,1,34800,Mid,No
S03685,18,Female,2.78,446,2.63,Mathematics,1,4,2,5,58200,Senior,No
S03942,25,Female,2.11,599,3.52,Engineering,2,9,3,2,52200,Entry,Yes
S04032,24,Female,3.97,677,3.85,Computer Science,3,4,5,0,52700,Entry,No
S04060,22,Female,2.93,295,3.69,Arts,1,2,3,1,49300,Executive,No
S04248,22,Male,3.36,653,2.82,Business,2,9,1,5,63300,Entry,No
S04498,24,Male,2.96,125,2.69,Arts,2,3,3,2,40300,Mid,No
S04766,18,Male,3.2,187,3.31,Engineering,3,8,2,3,50200,Entry,No
S00127,19,Female,2.23,565,2.58,Arts,0,6,0,5,63200,Mid,No
S00337,18,Female,3.6,466,2.65,Computer Science,3,1,4,2,44800,Mid,No
S02336,22,Male,3.92,343,3.05,Computer Science,3,0,1,5,37200,Executive,No
S02425,19,Male,3.39,708,2.88,Engineering,1,7,0,4,59200,Mid,No
S02600,29,Female,2.62,908,2.83,Business,3,2,4,0,57500,Senior,No
S03453,23,Male,3.47,128,3.27,Engineering,1,9,0,3,56500,Mid,No
S03913,22,Male,3.98,241,3.64,Law,4,1,0,2,26200,Senior,No
S04455,27,Male,3.31,285,3.52,Computer Science,1,4,4,0,45600,Senior,Yes
S04968,26,Male,3.48,671,2.02,Law,1,0,2,3,52400,Executive,No
S00437,21,Female,2.78,245,2.52,Engineering,1,5,5,4,44800,Entry,Yes
S00738,21,Female,3.69,298,3.07,Medicine,4,7,2,1,25000,Entry,No
S01045,23,Female,2.12,458,3.33,Law,1,0,2,0,68300,Entry,No
S01232,27,Male,3.87,948,3.92,Arts,4,7,5,5,31800,Mid,No
S01344,21,Male,2.26,45,2.42,Computer Science,1,0,5,5,47100,Entry,Yes
S01347,23,Female,3.56,255,2.69,Mathematics,0,0,0,4,47500,Entry,No
S02453,23,Male,3.12,943,2.69,Medicine,1,2,2,1,33500,Entry,Yes
S03022,27,Female,3.16,505,3.97,Medicine,3,5,3,4,46500,Entry,No
S03435,23,Male,2.9,223,2.87,Law,4,8,2,3,94400,Mid,No
S03560,23,Female,3.52,438,3.49,Law,2,1,3,3,56900,Entry,No
S04546,20,Female,2.56,643,2.15,Business,4,2,1,3,48200,Entry,No
S00181,29,Male,2.01,391,3.35,Mathematics,0,2,2,5,59500,Mid,No
S00267,24,Female,3.84,397,3.04,Arts,4,6,1,5,50400,Entry,No
S00901,19,Female,3.89,364,2.05,Law,3,4,0,3,60700,Mid,Yes
S01493,25,Male,2.03,397,3.54,Mathematics,2,7,4,1,78700,Mid,No
S01534,26,Male,3.99,207,3.69,Law,4,2,3,2,25000,Mid,No
S01734,18,Female,3.79,879,2.5,Arts,2,4,4,5,62200,Senior,No
S02597,29,Female,2.13,790,3.82,Computer Science,4,6,4,2,64600,Mid,No
S02614,23,Male,3.78,294,2.16,Business,1,3,1,1,38200,Mid,No
S02762,28,Male,2.18,600,3.23,Law,3,8,4,0,29900,Mid,No
S03023,26,Female,2.46,550,3.67,Medicine,0,5,0,2,47000,Entry,No
S00825,28,Female,2.79,193,2.01,Computer Science,2,7,0,2,25000,Entry,No
S00951,20,Male,2.08,907,2.54,Law,0,3,0,2,83900,Mid,No
S01065,22,Male,2.57,445,3.55,Medicine,3,3,1,2,41500,Entry,No
S01540,26,Male,3.62,414,2.62,Arts,0,4,2,3,66100,Entry,No
S02631,22,Male,3.73,246,2.03,Engineering,1,6,3,5,50100,Entry,No
S04305,21,Male,3.64,667,3.64,Engineering,0,2,4,4,46000,Senior,No
S00834,18,Female,2.54,52,2.49,Mathematics,3,2,1,1,43200,Mid,No
S00877,28,Female,2.46,658,3.02,Engineering,0,8,0,3,65700,Entry,Yes
S01367,27,Male,2.1,624,2.93,Law,4,3,2,5,53000,Mid,No
S02848,20,Female,2.69,868,3.83,Business,2,3,5,5,45100,Mid,No
S04588,24,Male,2.62,700,3.5,Arts,2,7,4,2,38600,Entry,Yes
S00232,19,Female,2.04,733,2.99,Business,4,4,4,4,62400,Mid,No
S00319,20,Female,2.03,340,2.98,Arts,0,3,3,1,39300,Executive,Yes
S00944,24,Male,3.41,348,3.22,Mathematics,4,8,5,3,25000,Entry,No
S01071,23,Male,3.56,621,2.09,Computer Science,2,6,1,2,25000,Executive,No
S01768,24,Male,3.5,552,3.02,Mathematics,4,5,3,1,48000,Entry,No
S02414,20,Female,3.52,167,3.39,Law,4,5,0,1,54600,Executive,No
S03177,19,Female,3.22,705,3.76,Engineering,2,0,0,2,25000,Entry,No
S04008,20,Male,3.92,770,3.63,Arts,4,9,5,4,73000,Entry,No
S04592,23,Female,3.04,795,2.07,Business,4,8,2,3,46900,Entry,No
S00451,24,Female,3.22,679,3.15,Medicine,4,4,1,3,46000,Entry,No
S02483,23,Female,3.83,563,3.98,Law,1,6,5,5,30900,Senior,No
S02674,26,Female,3.34,286,2.4,Medicine,4,2,0,1,38700,Entry,No
S03014,29,Male,3.9,653,2.72,Medicine,0,2,0,1,39200,Entry,No
S03415,20,Female,2.41,647,3.62,Arts,3,3,1,2,71800,Senior,Yes
S04844,27,Male,2.18,381,3.22,Business,3,8,2,2,69800,Mid,No
S01137,21,Male,3.45,556,3.9,Arts,1,9,2,0,61600,Senior,Yes
S01908,28,Male,2.33,653,3.7,Business,1,1,3,3,52900,Mid,No
S01943,23,Female,2.95,355,2.72,Business,3,2,3,0,70900,Entry,No
S02220,23,Female,3.41,784,3.56,Law,3,2,0,1,31300,Mid,No
S02260,27,Female,3.94,488,2.1,Engineering,0,8,2,1,43300,Mid,Yes
S03011,29,Male,2.22,850,2.22,Arts,3,9,1,0,48800,Entry,No
S03654,20,Male,3.39,650,3.74,Mathematics,4,8,1,0,64500,Entry,No
S03693,23,Male,3.92,385,2.36,Medicine,1,3,3,1,34900,Entry,No
